id,subfolder,target,Number,Degree,Case,Gender,Variant
viral/deu_news_2023_1M-sentences.txt/4291730,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/4297871,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/4309191,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/4483930,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/4612947,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/4758218,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/4765477,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2023_1M-sentences.txt/4789649,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/5458011,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2023_1M-sentences.txt/5844397,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/5871876,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/6304625,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/7191130,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/7679385,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/7754184,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/7770464,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/7807868,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/7809928,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/7922290,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/8591670,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/8664745,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2023_1M-sentences.txt/8801521,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2023_1M-sentences.txt/9000366,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2023_1M-sentences.txt/9131568,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/9173586,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],"[('Neut',)]",[]
viral/deu_news_2023_1M-sentences.txt/9371377,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/9462942,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/9514872,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/9514930,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/9515305,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/9769380,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/10171500,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/10419144,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/10459772,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/10658167,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/10978416,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/11096398,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/11759310,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2023_1M-sentences.txt/11778947,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2023_1M-sentences.txt/12062426,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/12514802,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/12586115,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2023_1M-sentences.txt/12847990,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2023_1M-sentences.txt/12875590,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2023_1M-sentences.txt/12885519,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/12958842,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/13041918,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/13631246,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/13953554,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/14585672,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2023_1M-sentences.txt/14841944,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/14855627,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/14950150,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/15002411,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2023_1M-sentences.txt/15237835,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2023_1M-sentences.txt/15437603,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/15452058,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/15851960,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/16267240,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/16411233,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/16462915,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/16943502,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/16985287,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/17106293,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/17126345,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/17134808,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2023_1M-sentences.txt/17411227,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/17647766,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/17692720,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/18423412,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/18519044,2021-2025,"[('viral/ADJ',)]","[('Plur',)]","[('Pos',)]",[],[],[]
viral/deu_news_2023_1M-sentences.txt/18586178,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],"[('Dat',)]",[],[]
viral/deu_news_2023_1M-sentences.txt/18638008,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/18660076,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/18931222,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/18987438,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2023_1M-sentences.txt/19158617,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2023_1M-sentences.txt/19702833,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2023_1M-sentences.txt/20128905,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2023_1M-sentences.txt/20421402,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/459091,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/617264,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/865881,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/1005174,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/1443672,2021-2025,"[('viral/ADJ',)]","[('Plur',)]","[('Pos',)]",[],[],[]
viral/deu_news_2024_1M-sentences.txt/1469960,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/1566710,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/1640569,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/1686788,2021-2025,"[('viral/ADJ',)]","[('Plur',)]","[('Pos',)]",[],[],[]
viral/deu_news_2024_1M-sentences.txt/1694725,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/1819925,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/1860762,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/2125307,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/2363442,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/2912731,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2024_1M-sentences.txt/3374337,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/3485863,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2024_1M-sentences.txt/3659565,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2024_1M-sentences.txt/3798038,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/3821024,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/4221481,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/4221701,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/4222563,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/4319084,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/4762828,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/4862669,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/4893889,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/4975720,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/5198458,2021-2025,"[('viral/ADJ',)]","[('Plur',)]","[('Pos',)]",[],[],[]
viral/deu_news_2024_1M-sentences.txt/5421785,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/5596410,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/5857035,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/6372796,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/6447354,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/6530936,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/6662846,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],[],[]
viral/deu_news_2024_1M-sentences.txt/6696717,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/6871737,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/7169542,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/7457709,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/7787098,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/7791030,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/8821136,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/8891241,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/8934966,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/9018729,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/9064241,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/9120103,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Fem',)]",[]
viral/deu_news_2024_1M-sentences.txt/9169638,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/9194707,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/9292078,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/9313468,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/9342936,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/9423031,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/9489019,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/9569289,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/10412239,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/10703494,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/10886169,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/11360244,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/11730232,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/11924987,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/12057366,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/12218264,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/12308730,2021-2025,"[('viral/ADJ',)]","[('Sing',)]","[('Pos',)]",[],"[('Neut',)]",[]
viral/deu_news_2024_1M-sentences.txt/12317448,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/12387422,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/12440220,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/12467004,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/12476253,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/12484507,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/12533893,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/12533905,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/12659179,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/12659230,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/13255337,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/13292321,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/13357155,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/13467395,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/13700103,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/13756040,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/13964864,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/14159082,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/14265104,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],"[('Fem',)]",[]
viral/deu_news_2024_1M-sentences.txt/14419042,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/14696579,2021-2025,"[('viral/ADJ',)]","[('Sing',)]",[],[],[],[]
viral/deu_news_2024_1M-sentences.txt/14722637,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/14833228,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/15308594,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/15923931,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/15944488,2021-2025,"[('viral/ADJ',)]",[],"[('Pos',)]",[],[],"[('Short',)]"
viral/deu_news_2024_1M-sentences.txt/15954438,2021-2025,"[('viral/ADJ',)]","[('Plur',)]",[],"[('Dat',)]",[],[]
